bill_code,program,service_category,service_description,bill_description,is_cds,is_facility_based,funding_authority,unit_measure,units,payment,current_rate,attendant_cost,attendant_cost_pct,attendant_hours_per_unit,wage_required,rate_after_increase,rate_effective_date,sfy26_est_hours,sfy27_est_hours
T1019SKUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),PCS (CDS),True,False,State Plan (Title XIX),15 minutes,22647.0,61987.95,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,5661.75,5661.75
T1019SKUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),PCS (CDS),True,False,State Plan (Title XIX),15 minutes,410589.2,1123712.95,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,102647.3,102647.3
T1019SKUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),PCS (CDS),True,False,State Plan (Title XIX),15 minutes,528671.8,1444198.48,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,132167.95,132167.95
T1019SKUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),PCS (CDS),True,False,State Plan (Title XIX),15 minutes,130.0,357.42,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,32.5,32.5
T1019SKUDU1,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO),False,False,State Plan (Title XIX),15 minutes,1041.0,3063.6,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,260.25,260.25
T1019SKUDU1,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO),False,False,State Plan (Title XIX),15 minutes,29598.0,87190.96,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,7399.5,7399.5
T1019SKUDU1,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO),False,False,State Plan (Title XIX),15 minutes,206555.0,606126.3,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,51638.75,51638.75
T1019SKUDU1,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO),False,False,State Plan (Title XIX),15 minutes,224258.0,654765.0499999999,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,56064.5,56064.5
T1019SKUDU1,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO),False,False,State Plan (Title XIX),15 minutes,477782.0,1395884.8399999999,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,119445.5,119445.5
T1019SKUDU1,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO),False,False,State Plan (Title XIX),15 minutes,14679.0,43297.77,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,3669.75,3669.75
T1019SKUDU2,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (SRO),False,False,State Plan (Title XIX),15 minutes,1022.0,3014.9,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,255.5,255.5
T1019SKUDU2,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (SRO),False,False,State Plan (Title XIX),15 minutes,468.0,1198.3400000000001,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,117.0,117.0
T1019SKUDU2,STAR Kids,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (SRO),False,False,State Plan (Title XIX),15 minutes,655.0,1874.53,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,163.75,163.75
T1019SKUDUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS),True,False,State Plan (Title XIX),15 minutes,537.1,1478.17,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,134.28,134.28
T1019SKUDUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS),True,False,State Plan (Title XIX),15 minutes,11733.0,32265.75,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,2933.25,2933.25
T1019SKUDUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS),True,False,State Plan (Title XIX),15 minutes,100293.1,275438.22,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,25073.28,25073.28
T1019SKUDUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS),True,False,State Plan (Title XIX),15 minutes,105507.0,290051.95999999996,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,26376.75,26376.75
T1019SKUDUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS),True,False,State Plan (Title XIX),15 minutes,204797.5,562619.11,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,51199.38,51199.38
T1019SKUDUC,STAR Kids,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS),True,False,State Plan (Title XIX),15 minutes,1164.1,3197.56,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,291.03,291.03
S9482SKU4TDU1,STAR Kids MDCP,Flexible Family Supports,In Home Respite and Flexible Family Support,Attendant with RN delegation (AO) ,False,False,1915(c) waiver,15 minutes,2069.0,6765.63,3.36,2.935,0.36591536338546454,0.25,2.6599999999999997,3.36,#N/A,486.94,512.54
S9482SKU4U1,STAR Kids MDCP,Flexible Family Supports,In Home Respite and Flexible Family Support,Attendant (AO) ,False,False,1915(c) waiver,15 minutes,0.0,0.0,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,0.0,0.0
S9482SKU4U1,STAR Kids MDCP,Flexible Family Supports,In Home Respite and Flexible Family Support,Attendant (AO) ,False,False,1915(c) waiver,15 minutes,0.0,0.0,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,0.0,0.0
S9482SKU4U1,STAR Kids MDCP,Flexible Family Supports,In Home Respite and Flexible Family Support,Attendant (AO) ,False,False,1915(c) waiver,15 minutes,49833.0,142464.30000000002,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,11728.2,12344.88
S9482SKU4UC,STAR Kids MDCP,Flexible Family Supports,CDS In Home Respite and Flexible Family Support,Attendant (CDS) ,True,False,1915(c) waiver,15 minutes,112480.3,315306.82,3.13,2.9375,0.9384984025559105,0.25,2.6599999999999997,3.13,#N/A,26472.24,27864.18
T1005SKU4TDU1,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant with RN delegation (AO) ,False,False,1915(c) waiver,15 minutes,103290.0,333684.0200000001,3.36,2.935,0.8735119047619048,0.25,2.6599999999999997,3.36,#N/A,24309.3,25587.52
T1005SKU4TDU2,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant with RN delegation (SRO) ,False,False,1915(c) waiver,15 minutes,2793.0,9133.11,3.36,2.9375,0.8742559523809524,0.25,2.6599999999999997,3.36,#N/A,657.33,691.9
T1005SKU4TDUC,STAR Kids MDCP,In Home Respite,CDS In Home Respite and Flexible Family Support,Respite Care provided by an Attendant with RN delegation (CDS) ,True,False,1915(c) waiver,15 minutes,23817.0,68651.38,3.16,2.935,0.9287974683544303,0.25,2.6599999999999997,3.16,#N/A,5605.33,5900.07
T1005SKU4U1,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (AO) ,False,False,1915(c) waiver,15 minutes,2608.0,7828.68,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,439.64,472.5
T1005SKU4U1,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (AO) ,False,False,1915(c) waiver,15 minutes,5154.0,15549.48,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,1170.6,1244.95
T1005SKU4U1,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (AO) ,False,False,1915(c) waiver,15 minutes,3600.0,10782.109999999999,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,772.65,830.25
T1005SKU4U1,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (AO) ,False,False,1915(c) waiver,15 minutes,11.0,33.22,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,2.78,2.98
T1005SKU4U1,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (AO) ,False,False,1915(c) waiver,15 minutes,6303140.7,18706831.49,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,1483444.16,1561445.53
T1005SKU4U2,STAR Kids MDCP,In Home Respite,In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (SRO) ,False,False,1915(c) waiver,15 minutes,2808.0,7645.14,3.33,2.9375,0.8821321321321322,0.25,2.6599999999999997,3.33,#N/A,660.86,695.61
T1005SKU4UC,STAR Kids MDCP,In Home Respite,CDS In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (CDS) ,True,False,1915(c) waiver,15 minutes,35581.7,100268.87999999999,3.13,2.9375,0.9384984025559105,0.25,2.6599999999999997,3.13,#N/A,5998.19,6446.51
T1005SKU4UC,STAR Kids MDCP,In Home Respite,CDS In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (CDS) ,True,False,1915(c) waiver,15 minutes,0.0,0.0,3.13,2.9375,0.9384984025559105,0.25,2.6599999999999997,3.13,#N/A,0.0,0.0
T1005SKU4UC,STAR Kids MDCP,In Home Respite,CDS In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (CDS) ,True,False,1915(c) waiver,15 minutes,9288.0,26192.06,3.13,2.9375,0.9384984025559105,0.25,2.6599999999999997,3.13,#N/A,2109.54,2243.52
T1005SKU4UC,STAR Kids MDCP,In Home Respite,CDS In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (CDS) ,True,False,1915(c) waiver,15 minutes,5457.0,15382.349999999999,3.13,2.9375,0.9384984025559105,0.25,2.6599999999999997,3.13,#N/A,1171.21,1258.52
T1005SKU4UC,STAR Kids MDCP,In Home Respite,CDS In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (CDS) ,True,False,1915(c) waiver,15 minutes,2515.0,7040.01,3.13,2.9375,0.9384984025559105,0.25,2.6599999999999997,3.13,#N/A,634.85,682.26
T1005SKU4UC,STAR Kids MDCP,In Home Respite,CDS In Home Respite and Flexible Family Support,Respite Care provided by an Attendant (CDS) ,True,False,1915(c) waiver,15 minutes,13568143.000000002,37940077.050000004,3.13,2.9375,0.9384984025559105,0.25,2.6599999999999997,3.13,#N/A,3193262.46,3361168.22
T1019SKU9U1U6,STAR Kids MDCP,CFC Habilitation,CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (AO) (MDCP),False,False,State Plan (Title XIX),15 minutes,8288.0,28534.22,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,2072.0,2072.0
T1019SKU9U1U6,STAR Kids MDCP,CFC Habilitation,CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (AO) (MDCP),False,False,State Plan (Title XIX),15 minutes,36.0,124.56,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,9.0,9.0
T1019SKU9U1U6,STAR Kids MDCP,CFC Habilitation,CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (AO) (MDCP),False,False,State Plan (Title XIX),15 minutes,503775.7,1719088.96,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,125943.93,125943.93
T1019SKU9U1U6,STAR Kids MDCP,CFC Habilitation,CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (AO) (MDCP),False,False,State Plan (Title XIX),15 minutes,135.0,463.05,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,33.75,33.75
T1019SKU9UCU6,STAR Kids MDCP,CFC Habilitation,CDS CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,6715.0,21890.9,3.59,2.9425,0.8196378830083565,0.25,2.67,3.59,2023-09-01 00:00:00,1678.75,1678.75
T1019SKU9UCU6,STAR Kids MDCP,CFC Habilitation,CDS CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,8831.0,28102.1,3.59,2.9425,0.8196378830083565,0.25,2.67,3.59,2023-09-01 00:00:00,2207.75,2207.75
T1019SKU9UCU6,STAR Kids MDCP,CFC Habilitation,CDS CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,4249.0,13817.11,3.59,2.9425,0.8196378830083565,0.25,2.67,3.59,2023-09-01 00:00:00,1062.25,1062.25
T1019SKU9UCU6,STAR Kids MDCP,CFC Habilitation,CDS CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,51.0,166.26,3.59,2.9425,0.8196378830083565,0.25,2.67,3.59,2023-09-01 00:00:00,12.75,12.75
T1019SKU9UCU6,STAR Kids MDCP,CFC Habilitation,CDS CFC Habilitation and Attendant Care,CFC Habilitation and Attendant Care HAB (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,1790472.4,5772832.69,3.59,2.9425,0.8196378830083565,0.25,2.67,3.59,2023-09-01 00:00:00,447618.1,447618.1
T1019SKUDU1U6,STAR Kids MDCP,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO) (MDCP),False,False,State Plan (Title XIX),15 minutes,3249.0,9582.24,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,812.25,812.25
T1019SKUDU1U6,STAR Kids MDCP,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO) (MDCP),False,False,State Plan (Title XIX),15 minutes,2068.0,6193.749999999999,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,517.0,517.0
T1019SKUDU1U6,STAR Kids MDCP,PCS,PCS (CFC and Non-CFC),CFC PCS Attendant care Only (AO) (MDCP),False,False,State Plan (Title XIX),15 minutes,358764.0,1057067.21,3.64,2.9499999999999997,0.8104395604395603,0.25,2.67,3.64,2023-09-01 00:00:00,89691.0,89691.0
T1019SKUDUCU6,STAR Kids MDCP,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,684.8,1881.34,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,171.2,171.2
T1019SKUDUCU6,STAR Kids MDCP,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,9398.0,25843.48,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,2349.5,2349.5
T1019SKUDUCU6,STAR Kids MDCP,PCS,CDS PCS (CFC and Non-CFC),CFC PCS Attendant care Only (CDS) (MDCP),True,False,State Plan (Title XIX),15 minutes,611326.8,1678268.5299999998,3.44,2.9499999999999997,0.8575581395348837,0.25,2.67,3.44,2023-09-01 00:00:00,152831.7,152831.7
S5101MP,STAR+PLUS,DAHS,Day Activity and Health Services (DAHS),Day Activities & Health Services (3-6 hours) ,False,True,State Plan (Title XIX),3-5 hours = 1 unit; 6+ hours = 2 units,582909.7,9115165.23,16.72,5.87,0.3510765550239235,0.5,5.31,16.72,2023-09-01 00:00:00,360704.52,380610.89
S5101SP,STAR+PLUS,DAHS,Day Activity and Health Services (DAHS),Day Activities & Health Services (3-6 hours) ,False,True,State Plan (Title XIX),3-5 hours = 1 unit; 6+ hours = 2 units,7943717.7,122525887.15,16.72,5.87,0.3510765550239235,0.5,5.31,16.72,2023-09-01 00:00:00,4915572.51,5186850.47
S5125MPU5,STAR+PLUS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (Non-HCBS) ,False,False,State Plan (Title XIX),15 minutes,30053330.0,97812446.98999998,3.56,2.935,0.824438202247191,0.25,2.6599999999999997,3.56,2023-09-01 00:00:00,9298500.3,9811660.91
S5125MPU5U7,STAR+PLUS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (Non-HCBS) (CFC) ,False,False,State Plan (Title XIX),15 minutes,545735.0,1931811.73,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,168850.41,178168.83
S5125MPU5U7UC,STAR+PLUS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (CFC) ,True,False,State Plan (Title XIX),15 minutes,31955.2,97757.72000000002,3.43,2.935,0.8556851311953353,0.25,2.6599999999999997,3.43,2023-09-01 00:00:00,9886.94,10432.57
S5125MPU5UC,STAR+PLUS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (Non-HCBS) ,True,False,State Plan (Title XIX),15 minutes,1008002.9,2875353.44,3.36,2.935,0.8735119047619048,0.25,2.6599999999999997,3.36,2014-09-01 00:00:00,311876.1,329087.75
S5125MPU5UD,STAR+PLUS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (SRO) (Non-HCBS) ,False,False,State Plan (Title XIX),15 minutes,2501.0,7170.87,3.56,2.935,0.824438202247191,0.25,2.6599999999999997,3.56,2023-09-01 00:00:00,773.81,816.51
S5125SPU5,STAR+PLUS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (Non-HCBS) ,False,False,State Plan (Title XIX),15 minutes,376568888.9,1226741725.9899998,3.56,2.935,0.824438202247191,0.25,2.6599999999999997,3.56,2023-09-01 00:00:00,116510414.23,122940328.0
S5125SPU5U7,STAR+PLUS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (Non-HCBS) (CFC) ,False,False,State Plan (Title XIX),15 minutes,8839046.0,31365574.189999998,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,2734800.83,2885727.54
S5125SPU5U7UC,STAR+PLUS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (CFC) ,True,False,State Plan (Title XIX),15 minutes,824347.2999999999,2548415.4000000004,3.43,2.935,0.8556851311953353,0.25,2.6599999999999997,3.43,2014-09-01 00:00:00,255053.05,269128.78
S5125SPU5U7UD,STAR+PLUS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (SRO) (CFC) ,False,False,State Plan (Title XIX),15 minutes,9919.0,36067.82,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,3068.94,3238.31
S5125SPU5UC,STAR+PLUS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (Non-HCBS) ,True,False,State Plan (Title XIX),15 minutes,15740805.0,43788013.55,3.36,2.935,0.8735119047619048,0.25,2.6599999999999997,3.36,2009-09-01 00:00:00,4870205.07,5138979.31
S5125SPU5UD,STAR+PLUS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (SRO) (Non-HCBS) ,False,False,State Plan (Title XIX),15 minutes,151653.0,471980.58999999997,3.56,2.935,0.824438202247191,0.25,2.6599999999999997,3.56,2023-09-01 00:00:00,46921.44,49510.91
T2017MPU5U7,STAR+PLUS,PAS/HAB,Habilitation (CFC),Habilitation (AO) (Non-HCBS) (CFC) ,False,False,State Plan (Title XIX),1 hour,281609.0,989184.73,12.8,11.759999999999998,0.9187499999999998,1.0,10.629999999999999,12.8,2019-09-01 00:00:00,348519.3,367753.19
T2017MPU5U7UC,STAR+PLUS,PAS/HAB,CDS Habilitation (CFC),Habilitation (CDS) (CFC) ,True,False,State Plan (Title XIX),1 hour,34170.0,106508.49000000002,12.0,11.77,0.9808333333333333,1.0,10.64,12.0,2019-09-01 00:00:00,42288.79,44622.6
T2017SPU5U7,STAR+PLUS,PAS/HAB,Habilitation (CFC),Habilitation (AO) (Non-HCBS) (CFC) ,False,False,State Plan (Title XIX),15 minutes,6610611.0,23481828.04,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,2045323.04,2158199.23
T2017SPU5U7UC,STAR+PLUS,PAS/HAB,CDS Habilitation (CFC),Habilitation (CDS) (CFC) ,True,False,State Plan (Title XIX),15 minutes,3090055.2,9560113.36,3.59,2.9425,0.8196378830083565,0.25,2.67,3.59,2023-09-01 00:00:00,956063.08,1008825.77
T2017SPU5U7UD,STAR+PLUS,PAS/HAB,Habilitation (CFC),Habilitation (SRO) (CFC) ,False,False,State Plan (Title XIX),15 minutes,8544.0,29947.38,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,2643.51,2789.4
H2023SPU3,STAR+PLUS HCBS,Employment Services,Employment Assistance and Supported Employment,Supported Employment (AO),False,False,1115 Waiver,15 minutes,1666.0,13565.82,6.52,6.52,1.0,0.25,5.8999999999999995,6.52,2013-09-01 00:00:00,559.9,601.51
S5125MPU3,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (HCBS) ,False,False,1115 Waiver,15 minutes,4060299.0,13376305.200000001,3.57,2.9425,0.8242296918767507,0.25,2.67,3.57,2023-09-01 00:00:00,1364564.99,1465970.95
S5125MPU3U1,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS Protective Supervision (AO) (HCBS) ,False,False,1115 Waiver,15 minutes,1885409.0,5799427.2700000005,3.57,2.9425,0.8242296918767507,0.25,2.67,3.57,2023-09-01 00:00:00,633638.83,680726.92
S5125MPU3U1UC,STAR+PLUS HCBS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS Protective Supervision (CDS) ,True,False,1115 Waiver,15 minutes,179043.8,502084.80999999994,3.48,2.9375,0.8441091954022989,0.25,2.6599999999999997,3.48,2023-09-01 00:00:00,60172.15,64643.76
S5125MPU3U7,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (HCBS) (CFC) ,False,False,State Plan (Title XIX),15 minutes,13793298.0,49198559.279999994,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,4635582.63,4980070.24
S5125MPU3U7UC,STAR+PLUS HCBS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (CFC) ,True,False,State Plan (Title XIX),15 minutes,1095343.0,3524746.3600000003,3.43,2.94,0.8571428571428571,0.25,2.6599999999999997,3.43,2023-09-01 00:00:00,368117.4,395473.59
S5125MPU3U7UD,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (SRO) (CFC) ,False,False,State Plan (Title XIX),15 minutes,13098.0,45540.909999999996,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,4401.91,4729.03
S5125MPU3UC,STAR+PLUS HCBS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (HCBS) ,True,False,1115 Waiver,15 minutes,307909.9,919612.4699999999,3.48,2.9375,0.8441091954022989,0.25,2.6599999999999997,3.48,2023-09-01 00:00:00,103480.82,111170.87
S5125MPU3UD,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (SRO) (HCBS) ,False,False,1115 Waiver,15 minutes,368.0,1067.2,3.57,2.9425,0.8242296918767507,0.25,2.67,3.57,2023-09-01 00:00:00,123.68,132.87
S5125SPU3,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (HCBS) ,False,False,1115 Waiver,15 minutes,66443619.5,219266310.97,3.57,2.9425,0.8242296918767507,0.25,2.67,3.57,2023-09-01 00:00:00,22330039.42,23989468.82
S5125SPU3U1,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS Protective Supervision (AO) (HCBS) ,False,False,1115 Waiver,15 minutes,16007062.9,50070569.489999995,3.57,2.9425,0.8242296918767507,0.25,2.67,3.57,2023-09-01 00:00:00,5379573.66,5779350.06
S5125SPU3U1UC,STAR+PLUS HCBS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS Protective Supervision (CDS) ,True,False,1115 Waiver,15 minutes,2631560.8,7524640.289999999,3.48,2.9375,0.8441091954022989,0.25,2.6599999999999997,3.48,2023-09-01 00:00:00,884401.8,950125.03
S5125SPU3U1UD,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS Protective Supervision (SRO) ,False,False,1115 Waiver,15 minutes,4392.0,14125.56,3.57,2.9425,0.8242296918767507,0.25,2.67,3.57,2023-09-01 00:00:00,1476.04,1585.73
S5125SPU3U7,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (AO) (HCBS) (CFC) ,False,False,State Plan (Title XIX),15 minutes,178126101.3,636433761.6299999,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,59863729.49,64312428.87
S5125SPU3U7UC,STAR+PLUS HCBS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (CFC) ,True,False,State Plan (Title XIX),15 minutes,18440139.2,58466411.58000002,3.43,2.94,0.8571428571428571,0.25,2.6599999999999997,3.43,2023-09-01 00:00:00,6197269.78,6657812.26
S5125SPU3U7UD,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (SRO) (CFC) ,False,False,State Plan (Title XIX),15 minutes,178353.0,609965.13,3.63,2.94,0.8099173553719008,0.25,2.6599999999999997,3.63,2023-09-01 00:00:00,59939.98,64394.35
S5125SPU3UC,STAR+PLUS HCBS,PAS/HAB,CDS PAS/HAB (CFC and Non-CFC),PAS (CDS) (HCBS) ,True,False,1115 Waiver,15 minutes,6646700.600000001,19275958.220000003,3.48,2.9375,0.8441091954022989,0.25,2.6599999999999997,3.48,2023-09-01 00:00:00,2233789.9,2399791.25
S5125SPU3UD,STAR+PLUS HCBS,PAS/HAB,PAS/HAB (CFC and Non-CFC),PAS (SRO) (HCBS) ,False,False,1115 Waiver,15 minutes,23819.0,72844.4,3.57,2.9425,0.8242296918767507,0.25,2.67,3.57,2023-09-01 00:00:00,8004.97,8599.85
T1005MPU3,STAR+PLUS HCBS,In Home Respite,In Home Respite,Respite Care (AO) (HCBS) ,False,False,1115 Waiver,15 minutes,3039164.0,7630445.750000001,3.56,2.94,0.8258426966292135,0.25,2.6599999999999997,3.56,2023-09-01 00:00:00,1021387.04,1097290.16
T1005MPU3UC,STAR+PLUS HCBS,In Home Respite,CDS In Home Respite,Respite Care (CDS) (HCBS) ,True,False,1115 Waiver,15 minutes,234995.2,571192.8600000001,3.31,2.94,0.8882175226586102,0.25,2.6599999999999997,3.31,2023-09-02 00:00:00,78976.01,84845.02
