report_month,program,closure_category,closures,percent_of_program_closures,source_file
2023-09-01,CLASS,Deceased,1,0.0625,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Declined,3,0.1875,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Denied,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Enrolled,8,0.5,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,No Response,3,0.1875,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Not Categorized,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Other,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Totals,16,1.0,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Unable to Locate,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,CLASS,Withdrawn,1,0.0625,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Deceased,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Declined,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Denied,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Enrolled,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,No Response,1,1.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Not Categorized,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Other,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Totals,1,1.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Unable to Locate,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,DBMD,Withdrawn,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Deceased,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Declined,3,0.06382978723404255,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Denied,2,0.0425531914893617,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Enrolled,41,0.8723404255319149,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,No Response,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Not Categorized,1,0.02127659574468085,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Other,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Totals,47,1.0,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Unable to Locate,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,HCS,Withdrawn,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Deceased,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Declined,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Denied,4,0.5714286,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Enrolled,3,0.4285714,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,No Response,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Not Categorized,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Other,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Totals,7,1.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Unable to Locate,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,MDCP,Withdrawn,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Deceased,8,0.0089586,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Declined,63,0.0705487,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Denied,467,0.5229563,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Enrolled,162,0.181411,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,No Response,127,0.1422172,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Not Categorized,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Other,12,0.0134378,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Totals,893,1.0,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Unable to Locate,24,0.0268757,interest-list-data-sept-2023.xlsx
2023-09-01,STAR_PLUS_HCBS,Withdrawn,30,0.0335946,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Deceased,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Declined,4,0.125,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Denied,12,0.375,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Enrolled,10,0.3125,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,No Response,1,0.03125,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Not Categorized,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Other,0,0.0,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Totals,32,1.0,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Unable to Locate,5,0.15625,interest-list-data-sept-2023.xlsx
2023-09-01,TXHML,Withdrawn,0,0.0,interest-list-data-sept-2023.xlsx
2023-10-01,CLASS,Deceased,1,0.0116279,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Declined,7,0.0813953,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Denied,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Enrolled,19,0.2209302,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,No Response,57,0.6627907,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Not Categorized,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Other,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Totals,86,1.0,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Unable to Locate,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,CLASS,Withdrawn,2,0.0232558,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Deceased,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Declined,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Denied,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Enrolled,1,0.5,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,No Response,1,0.5,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Not Categorized,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Other,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Totals,2,1.0,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Unable to Locate,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,DBMD,Withdrawn,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Deceased,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Declined,7,0.07526881720430108,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Denied,9,0.0967741935483871,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Enrolled,76,0.8172043010752689,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,No Response,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Not Categorized,1,0.010752688172043012,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Other,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Totals,93,1.0000000000000002,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Unable to Locate,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,HCS,Withdrawn,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Deceased,1,0.0666667,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Declined,1,0.0666667,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Denied,5,0.3333333,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Enrolled,6,0.4,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,No Response,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Not Categorized,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Other,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Totals,15,1.0,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Unable to Locate,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,MDCP,Withdrawn,2,0.1333333,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Deceased,19,0.014318,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Declined,103,0.0776187,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Denied,657,0.4951017,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Enrolled,266,0.2004521,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,No Response,161,0.1213263,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Not Categorized,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Other,27,0.0203466,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Totals,1327,1.0,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Unable to Locate,38,0.028636,interest-list-data-oct-2023.xlsx
2023-10-01,STAR_PLUS_HCBS,Withdrawn,56,0.0422005,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Deceased,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Declined,15,0.24193548387096775,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Denied,10,0.16129032258064516,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Enrolled,19,0.3064516129032258,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,No Response,10,0.16129032258064516,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Not Categorized,1,0.016129032258064516,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Other,0,0.0,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Totals,62,0.9999999999999999,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Unable to Locate,7,0.11290322580645161,interest-list-data-oct-2023.xlsx
2023-10-01,TXHML,Withdrawn,0,0.0,interest-list-data-oct-2023.xlsx
2023-11-01,CLASS,Deceased,1,0.0068493,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Declined,14,0.0958904,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Denied,1,0.0068493,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Enrolled,27,0.1849315,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,No Response,101,0.6917808,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Not Categorized,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Other,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Totals,146,1.0,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Unable to Locate,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,CLASS,Withdrawn,2,0.0136986,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Deceased,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Declined,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Denied,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Enrolled,1,0.5,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,No Response,1,0.5,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Not Categorized,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Other,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Totals,2,1.0,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Unable to Locate,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,DBMD,Withdrawn,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Deceased,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Declined,12,0.09836065573770492,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Denied,15,0.12295081967213115,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Enrolled,94,0.7704918032786885,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,No Response,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Not Categorized,1,0.00819672131147541,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Other,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Totals,122,1.0,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Unable to Locate,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,HCS,Withdrawn,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Deceased,6,0.1016949,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Declined,15,0.2542373,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Denied,7,0.1186441,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Enrolled,10,0.1694915,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,No Response,3,0.0508475,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Not Categorized,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Other,1,0.0169492,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Totals,59,1.0,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Unable to Locate,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,MDCP,Withdrawn,17,0.2881356,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Deceased,37,0.0226438,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Declined,159,0.0973072,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Denied,733,0.4485924,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Enrolled,325,0.1988984,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,No Response,162,0.0991432,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Not Categorized,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Other,32,0.0195838,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Totals,1634,1.0,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Unable to Locate,37,0.0226438,interest-list-data-nov-2023.xlsx
2023-11-01,STAR_PLUS_HCBS,Withdrawn,149,0.0911873,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Deceased,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Declined,21,0.2530120481927711,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Denied,12,0.14457831325301204,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Enrolled,29,0.3493975903614458,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,No Response,12,0.14457831325301204,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Not Categorized,2,0.024096385542168676,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Other,0,0.0,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Totals,83,1.0000000000000002,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Unable to Locate,7,0.08433734939759036,interest-list-data-nov-2023.xlsx
2023-11-01,TXHML,Withdrawn,0,0.0,interest-list-data-nov-2023.xlsx
2023-12-01,CLASS,Deceased,2,0.009901,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Declined,17,0.0841584,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Denied,3,0.0148515,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Enrolled,38,0.1881188,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,No Response,140,0.6930693,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Not Categorized,0,,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Other,0,,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Totals,202,1.0,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Unable to Locate,0,,interest-list-data-dec-2023.xlsx
2023-12-01,CLASS,Withdrawn,2,0.009901,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Deceased,0,,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Declined,0,,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Denied,0,,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Enrolled,1,0.5,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,No Response,1,0.5,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Not Categorized,0,,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Other,0,,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Totals,2,1.0,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Unable to Locate,0,,interest-list-data-dec-2023.xlsx
2023-12-01,DBMD,Withdrawn,0,,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Deceased,0,,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Declined,12,0.09090909090909091,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Denied,17,0.12878787878787878,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Enrolled,102,0.7727272727272727,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,No Response,0,,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Not Categorized,1,0.007575757575757576,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Other,0,,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Totals,132,1.0,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Unable to Locate,0,,interest-list-data-dec-2023.xlsx
2023-12-01,HCS,Withdrawn,0,,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Deceased,13,0.0420712,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Declined,36,0.1165049,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Denied,25,0.0809061,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Enrolled,47,0.1521036,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,No Response,164,0.5307443,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Not Categorized,0,,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Other,2,0.0064725,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Totals,309,1.0,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Unable to Locate,0,,interest-list-data-dec-2023.xlsx
2023-12-01,MDCP,Withdrawn,22,0.0711974,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Deceased,138,0.0525514,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Declined,301,0.114623,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Denied,818,0.3115004,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Enrolled,361,0.1374714,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,No Response,515,0.1961158,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Not Categorized,0,,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Other,41,0.0156131,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Totals,2626,1.0,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Unable to Locate,39,0.0148515,interest-list-data-dec-2023.xlsx
2023-12-01,STAR_PLUS_HCBS,Withdrawn,413,0.1572734,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Deceased,0,,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Declined,22,0.23404255319148937,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Denied,12,0.1276595744680851,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Enrolled,38,0.40425531914893614,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,No Response,13,0.13829787234042554,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Not Categorized,2,0.02127659574468085,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Other,0,,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Totals,94,1.0,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Unable to Locate,7,0.07446808510638298,interest-list-data-dec-2023.xlsx
2023-12-01,TXHML,Withdrawn,0,,interest-list-data-dec-2023.xlsx
2024-01-01,CLASS,Deceased,2,0.0085837,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Declined,28,0.1201717,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Denied,6,0.0257511,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Enrolled,41,0.1759657,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,No Response,152,0.6523605,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Not Categorized,0,,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Other,1,0.0042918,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Totals,233,1.0,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Unable to Locate,0,,interest-list-data-jan-2024.xlsx
2024-01-01,CLASS,Withdrawn,3,0.0128755,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Deceased,0,,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Declined,0,,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Denied,0,,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Enrolled,1,0.5,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,No Response,1,0.5,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Not Categorized,0,,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Other,0,,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Totals,2,1.0,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Unable to Locate,0,,interest-list-data-jan-2024.xlsx
2024-01-01,DBMD,Withdrawn,0,,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Deceased,2,0.012738853503184714,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Declined,20,0.12738853503184713,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Denied,18,0.11464968152866242,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Enrolled,112,0.7133757961783439,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,No Response,0,,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Not Categorized,4,0.025477707006369428,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Other,0,,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Totals,157,1.0,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Unable to Locate,1,0.006369426751592357,interest-list-data-jan-2024.xlsx
2024-01-01,HCS,Withdrawn,0,,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Deceased,18,0.0245902,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Declined,76,0.1038251,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Denied,83,0.113388,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Enrolled,101,0.1379781,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,No Response,408,0.557377,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Not Categorized,0,,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Other,2,0.0027322,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Totals,732,1.0,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Unable to Locate,0,,interest-list-data-jan-2024.xlsx
2024-01-01,MDCP,Withdrawn,44,0.0601093,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Deceased,197,0.040402,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Declined,456,0.0935193,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Denied,924,0.1894996,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Enrolled,422,0.0865463,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,No Response,1341,0.2750205,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Not Categorized,0,,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Other,81,0.016612,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Totals,4876,1.0,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Unable to Locate,38,0.0077933,interest-list-data-jan-2024.xlsx
2024-01-01,STAR_PLUS_HCBS,Withdrawn,1417,0.2906071,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Deceased,2,0.015267175572519083,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Declined,46,0.35114503816793896,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Denied,17,0.1297709923664122,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Enrolled,42,0.32061068702290074,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,No Response,13,0.09923664122137404,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Not Categorized,4,0.030534351145038167,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Other,0,,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Totals,131,1.0,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Unable to Locate,7,0.05343511450381679,interest-list-data-jan-2024.xlsx
2024-01-01,TXHML,Withdrawn,0,,interest-list-data-jan-2024.xlsx
2024-02-01,CLASS,Deceased,2,0.0074906,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Declined,41,0.1535581,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Denied,9,0.0337079,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Enrolled,51,0.1910112,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,No Response,156,0.5842697,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Not Categorized,0,,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Other,1,0.0037453,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Totals,267,1.0,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Unable to Locate,0,,interest-list-data-feb-2024.xlsx
2024-02-01,CLASS,Withdrawn,7,0.0262172,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Deceased,2,0.1666667,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Declined,4,0.3333333,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Denied,0,,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Enrolled,1,0.0833333,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,No Response,2,0.1666667,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Not Categorized,0,,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Other,0,,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Totals,12,1.0,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Unable to Locate,0,,interest-list-data-feb-2024.xlsx
2024-02-01,DBMD,Withdrawn,3,0.25,interest-list-data-feb-2024.xlsx
2024-02-01,HCS,Deceased,4,0.021739130434782608,interest-list-data-feb-2024.xlsx
